214.0,3.2
215.0,4.6
216.0,3.2
217.0,3.7
218.0,3.1
219.0,3.3
220.0,4.2
222.0,4.1
223.0,3.4
224.0,3.4
225.0,3.4
226.0,3.6
227.0,3.3
228.0,4.0
229.0,3.4
230.0,4.1
231.0,4.2
232.0,3.6
233.0,4.6
234.0,4.3
235.0,4.1
236.0,3.7
237.0,3.4
238.0,3.8
239.0,4.1
240.0,3.3
241.0,4.0
242.0,3.2
243.0,3.6
244.0,4.1
245.0,2.7
246.0,4.0
247.0,3.9
248.0,4.2
249.0,3.9
250.0,3.8
251.0,3.6
252.0,4.0
253.0,3.9
254.0,3.8
255.0,4.0
256.0,3.9
257.0,4.5
258.0,3.7
259.0,4.0
260.0,3.3
261.0,3.6
262.0,3.3
263.0,3.7
264.0,2.8
265.0,4.2
266.0,4.5
267.0,3.4
268.0,3.4
269.0,3.8
270.0,4.2
271.0,4.0
272.0,3.7
273.0,3.7
274.0,4.2
275.0,4.2
276.0,3.5
277.0,3.7
278.0,4.0
279.0,2.9
280.0,3.9
281.0,3.9
282.0,3.5
283.0,5.0
286.0,3.9
287.0,3.7
288.0,4.6
289.0,3.9
290.0,3.3
291.0,4.1
292.0,3.8
293.0,3.2
294.0,3.5
295.0,3.8
296.0,3.6
297.0,4.0
298.0,3.9
299.0,4.2
300.0,4.2
301.0,3.8
302.0,2.9
303.0,3.9
304.0,3.6
305.0,2.6
306.0,3.9
307.0,4.6
308.0,3.4
309.0,4.0
310.0,3.4
311.0,4.2
312.0,3.7
313.0,4.0
314.0,3.7
315.0,3.9
316.0,4.1
317.0,3.8
318.0,4.0
319.0,3.3
320.0,4.2
321.0,3.3
322.0,4.5
324.0,3.3
325.0,4.0
326.0,3.3
327.0,3.7
328.0,3.0
329.0,2.7
330.0,4.0
331.0,3.8
332.0,4.3
333.0,3.4
334.0,4.0
335.0,2.5
336.0,4.3
337.0,3.5
338.0,3.7
339.0,4.0
340.0,3.5
341.0,4.2
342.0,3.7
343.0,4.0
344.0,3.0
345.0,4.4
346.0,4.3
347.0,3.9
348.0,3.8
349.0,3.2
350.0,3.9
351.0,3.8
352.0,3.5
353.0,3.9
354.0,3.6
355.0,3.4
356.0,4.4
357.0,3.3
358.0,3.8
359.0,3.9
360.0,3.6
361.0,3.5
362.0,3.3
363.0,3.7
364.0,3.1
365.0,3.3
366.0,4.1
367.0,4.2
368.0,3.8
369.0,3.2
370.0,3.8
371.0,3.5
372.0,4.6
373.0,3.6
374.0,4.4
375.0,4.1
376.0,4.1
377.0,3.9
378.0,3.5
379.0,4.2
380.0,3.7
381.0,4.1
382.0,4.0
383.0,3.6
384.0,3.6
385.0,4.0
386.0,3.3
387.0,3.7
388.0,3.9
389.0,3.6
390.0,3.7
391.0,3.7
392.0,3.5
393.0,3.6
394.0,3.3
396.0,3.6
397.0,3.9
398.0,3.8
401.0,3.9
402.0,3.6
404.0,4.1
405.0,3.8
406.0,3.3
407.0,3.4
408.0,4.4
409.0,3.9
410.0,4.0
411.0,3.3
412.0,4.4
413.0,4.4
414.0,3.1
415.0,3.9
416.0,3.8
417.0,4.0
418.0,3.5
419.0,4.0
420.0,4.4
421.0,4.2
422.0,3.3
423.0,2.5
424.0,3.7
425.0,3.7
426.0,3.8
427.0,4.1
428.0,3.9
429.0,3.3
430.0,4.0
431.0,3.6
432.0,3.0
433.0,3.4
434.0,4.0
435.0,3.8
436.0,3.8
437.0,4.3
438.0,3.5
439.0,3.9
440.0,3.6
441.0,4.0
442.0,3.8
443.0,3.8
444.0,4.0
445.0,3.3
446.0,4.8
447.0,4.8
448.0,3.4
449.0,3.7
450.0,4.2
451.0,4.5
452.0,4.4
453.0,3.7
454.0,3.2
455.0,4.2
456.0,3.4
457.0,3.7
458.0,3.5
459.0,3.7
460.0,3.4
461.0,3.2
462.0,3.5
463.0,3.0
464.0,3.6
465.0,3.5
466.0,4.1
467.0,3.2
468.0,3.7
469.0,4.3
470.0,3.8
471.0,3.6
472.0,4.0
473.0,4.2
474.0,3.4
475.0,3.8
476.0,3.8
477.0,3.6
478.0,3.9
479.0,3.8
480.0,3.4
481.0,3.7
482.0,3.3
483.0,2.9
484.0,3.7
485.0,4.0
486.0,4.1
487.0,3.3
488.0,3.6
489.0,3.3
490.0,3.8
491.0,3.7
492.0,3.9
493.0,3.8
494.0,4.2
495.0,3.8
496.0,4.3
497.0,3.6
498.0,3.7
499.0,4.0
500.0,3.6
501.0,3.4
502.0,4.1
503.0,4.4
504.0,3.8
505.0,4.2
506.0,3.4
507.0,4.0
508.0,3.3
509.0,3.3
510.0,3.8
511.0,3.7
512.0,3.8
513.0,3.1
514.0,4.2
515.0,3.7
516.0,2.9
517.0,4.0
518.0,4.3
519.0,3.4
520.0,3.9
521.0,4.3
522.0,3.8
523.0,4.1
524.0,3.6
525.0,4.0
526.0,3.9
527.0,4.1
528.0,3.4
529.0,4.2
530.0,4.0
531.0,3.2
532.0,3.9
533.0,3.3
534.0,3.7
535.0,3.6
536.0,3.9
537.0,4.3
538.0,4.5
539.0,3.9
540.0,3.2
541.0,3.2
542.0,3.8
543.0,4.1
544.0,3.8
545.0,3.5
546.0,3.2
547.0,3.9
548.0,3.1
549.0,3.8
550.0,3.6
551.0,3.8
552.0,3.8
553.0,4.2
554.0,3.5
555.0,3.8
556.0,3.5
557.0,3.9
558.0,3.7
559.0,3.0
560.0,3.9
561.0,3.7
562.0,3.7
563.0,2.7
564.0,4.0
565.0,3.4
566.0,2.6
567.0,4.6
568.0,4.4
569.0,3.5
570.0,3.3
571.0,3.7
572.0,3.0
573.0,4.0
574.0,4.1
575.0,3.7
576.0,3.7
577.0,4.5
578.0,4.0
579.0,3.9
580.0,3.3
581.0,3.7
582.0,4.3
583.0,4.0
584.0,4.3
585.0,3.5
586.0,4.5
587.0,3.0
588.0,4.1
589.0,4.0
590.0,4.1
591.0,3.2
592.0,4.4
593.0,3.6
594.0,4.3
595.0,4.0
596.0,3.0
597.0,4.5
598.0,3.3
599.0,3.9
600.0,3.7
601.0,3.2
602.0,3.4
603.0,3.5
605.0,4.0
606.0,4.0
607.0,4.2
608.0,3.2
609.0,4.3
610.0,3.5
611.0,3.9
612.0,3.5
613.0,3.6
614.0,3.8
615.0,4.1
616.0,4.0
617.0,4.1
618.0,3.0
619.0,3.9
621.0,3.0
623.0,4.2
624.0,3.7
626.0,4.1
627.0,3.6
628.0,3.9
630.0,4.3
631.0,3.8
632.0,3.8
633.0,3.6
634.0,4.0
635.0,4.3
637.0,3.8
638.0,4.2
639.0,3.7
640.0,4.3
641.0,4.0
642.0,4.1
643.0,2.7
644.0,3.1
645.0,4.5
647.0,3.1
648.0,3.7
649.0,3.7
650.0,3.9
651.0,3.6
652.0,2.9
653.0,4.1
655.0,2.7
656.0,3.9
657.0,4.0
658.0,3.1
659.0,3.7
660.0,3.0
661.0,4.6
662.0,3.1
663.0,3.6
664.0,4.0
665.0,3.5
666.0,3.9
667.0,3.1
668.0,3.6
669.0,3.8
670.0,3.2
671.0,4.3
672.0,3.9
673.0,3.1
674.0,4.3
678.0,3.7
679.0,3.9
680.0,3.6
681.0,4.2
682.0,4.7
684.0,3.9
685.0,3.2
687.0,3.5
688.0,3.8
690.0,4.3
691.0,4.2
692.0,3.8
694.0,3.6
695.0,3.5
696.0,3.8
697.0,3.8
698.0,3.6
700.0,3.9
701.0,3.5
702.0,3.3
703.0,4.1
704.0,3.1
705.0,3.4
706.0,3.6
707.0,3.6
708.0,3.9
709.0,2.8
710.0,3.4
711.0,4.0
712.0,3.5
714.0,4.2
715.0,3.9
716.0,4.2
717.0,3.2
718.0,3.8
719.0,3.5
720.0,2.9
722.0,3.9
724.0,3.6
725.0,4.2
726.0,3.9
728.0,3.3
729.0,3.5
730.0,3.8
731.0,3.8
732.0,3.4
733.0,4.1
734.0,3.7
735.0,3.6
736.0,3.9
737.0,3.6
741.0,3.3
742.0,4.0
743.0,3.4
744.0,3.4
745.0,2.6
746.0,2.6
747.0,3.6
748.0,4.0
749.0,3.3
750.0,4.3
751.0,3.9
753.0,3.8
754.0,3.8
755.0,4.1
756.0,4.0
757.0,3.2
758.0,4.0
759.0,3.6
760.0,4.3
761.0,4.5
762.0,3.7
763.0,3.7
764.0,4.5
765.0,3.6
766.0,3.9
767.0,4.0
769.0,3.8
771.0,3.8
774.0,3.2
775.0,4.0
776.0,3.8
778.0,3.8
779.0,3.3
780.0,3.5
781.0,3.2
782.0,3.4
783.0,3.5
784.0,4.1
785.0,3.2
786.0,4.1
787.0,3.6
788.0,3.5
789.0,2.9
790.0,4.3
791.0,4.0
792.0,3.5
793.0,3.5
796.0,3.0
798.0,3.1
799.0,3.6
800.0,3.5
801.0,3.7
802.0,3.9
803.0,3.7
804.0,3.3
805.0,3.8
806.0,4.2
807.0,4.0
808.0,3.1
809.0,4.0
810.0,3.8
811.0,4.2
813.0,3.3
814.0,4.1
815.0,4.1
818.0,3.7
820.0,3.4
821.0,3.0
823.0,3.9
824.0,3.6
826.0,3.3
827.0,4.0
828.0,3.4
829.0,4.2
830.0,3.6
831.0,4.1
832.0,3.6
833.0,4.0
834.0,4.2
835.0,2.8
836.0,2.4
837.0,3.3
838.0,4.1
839.0,4.0
840.0,4.2
841.0,3.6
842.0,3.8
843.0,3.9
844.0,3.5
846.0,3.9
847.0,3.6
848.0,4.2
849.0,3.3
850.0,3.6
851.0,3.6
852.0,4.1
853.0,3.9
854.0,3.0
858.0,4.2
859.0,3.5
860.0,3.2
861.0,3.9
862.0,3.7
863.0,4.2
864.0,4.1
865.0,3.8
866.0,3.3
867.0,3.7
868.0,3.6
869.0,3.5
870.0,3.6
872.0,3.6
874.0,3.8
875.0,4.1
876.0,3.8
877.0,3.3
878.0,4.1
879.0,4.0
880.0,3.5
881.0,2.9
882.0,4.1
884.0,4.0
885.0,4.1
886.0,3.6
887.0,3.5
888.0,3.8
889.0,2.8
891.0,3.7
892.0,3.9
893.0,3.2
895.0,4.0
896.0,4.0
897.0,3.6
898.0,4.1
899.0,3.5
900.0,3.6
901.0,3.6
902.0,4.3
903.0,3.5
904.0,3.3
905.0,3.8
906.0,3.5
907.0,4.0
908.0,3.3
909.0,3.9
910.0,3.6
911.0,3.9
912.0,3.7
913.0,3.3
914.0,4.3
915.0,2.8
916.0,3.9
917.0,4.1
918.0,3.0
919.0,3.9
920.0,3.5
921.0,3.7
922.0,3.6
923.0,3.6
924.0,4.0
925.0,3.1
926.0,4.2
927.0,3.2
928.0,4.3
929.0,3.7
930.0,3.1
931.0,4.0
932.0,4.5
933.0,3.7
934.0,3.0
935.0,3.5
936.0,3.5
937.0,3.7
938.0,3.9
939.0,3.8
940.0,3.2
941.0,2.3
942.0,4.0
943.0,4.3
944.0,3.8
945.0,3.6
946.0,4.3
947.0,3.0
948.0,3.7
949.0,3.9
950.0,3.0
951.0,4.5
952.0,4.0
953.0,4.7
954.0,3.8
955.0,3.6
956.0,4.0
957.0,4.3
958.0,3.9
959.0,3.7
960.0,3.9
961.0,3.7
962.0,4.0
963.0,3.4
964.0,3.7
965.0,4.1
966.0,3.6
967.0,3.5
968.0,4.1
969.0,4.1
970.0,3.1
971.0,3.3
972.0,3.4
973.0,3.4
974.0,3.7
975.0,3.3
976.0,3.4
977.0,3.8
978.0,3.9
980.0,3.2
981.0,3.3
982.0,4.2
984.0,3.5
985.0,4.2
986.0,3.8
987.0,4.0
988.0,3.8
989.0,4.7
990.0,3.5
991.0,3.8
992.0,3.4
993.0,3.3
994.0,4.2
996.0,3.9
997.0,3.9
998.0,4.1
999.0,3.2
1000.0,4.1
1002.0,4.1
1003.0,4.1
1004.0,3.2
1005.0,4.1
1006.0,3.1
1007.0,4.2
1008.0,3.8
1009.0,3.8
1010.0,2.5
1011.0,3.7
1012.0,3.4
1013.0,3.8
1014.0,3.5
1015.0,3.7
1016.0,3.8
1017.0,3.3
1018.0,4.2
1019.0,3.0
1020.0,4.0
1021.0,4.7
1022.0,3.6
1023.0,4.1
1024.0,3.7
1025.0,3.8
1026.0,4.0
1027.0,3.8
1028.0,4.0
1029.0,3.2
1030.0,3.6
1031.0,4.1
1032.0,3.9
1033.0,3.3
1034.0,3.5
1035.0,3.8
1036.0,4.3
1037.0,3.6
1038.0,3.9
1039.0,2.9
1040.0,4.2
1041.0,4.3
1042.0,2.8
1043.0,3.9
1044.0,3.8
1046.0,3.9
1047.0,3.9
1049.0,3.6
1050.0,2.9
1051.0,3.5
1053.0,3.3
1054.0,3.9
1055.0,3.4
1056.0,3.5
1057.0,3.7
1058.0,3.8
1059.0,2.9
1060.0,3.4
1061.0,4.0
1062.0,4.5
1063.0,4.2
1064.0,3.7
1066.0,3.5
1067.0,4.0
1068.0,3.7
1069.0,2.9
1070.0,3.6
1071.0,4.4
1073.0,4.1
1076.0,3.2
1077.0,4.0
1078.0,4.0
1079.0,3.6
1080.0,3.7
1081.0,4.1
1082.0,4.3
1083.0,2.7
1084.0,3.1
1085.0,3.7
1086.0,3.9
1087.0,3.8
1088.0,3.3
1089.0,4.0
1090.0,3.4
1091.0,2.7
1092.0,4.1
1093.0,3.4
1094.0,3.6
1095.0,4.0
1096.0,2.6
1097.0,3.5
1098.0,4.2
1099.0,3.5
1100.0,2.2
1101.0,3.3
1102.0,2.3
1103.0,3.5
1104.0,3.8
1105.0,3.9
1107.0,3.7
1111.0,4.0
1112.0,3.4
1113.0,4.0
1114.0,3.5
1115.0,3.2
1116.0,3.9
1117.0,3.8
1118.0,3.7
1119.0,3.8
1120.0,3.8
1121.0,4.0
1123.0,3.4
1124.0,3.8
1125.0,3.2
1126.0,3.8
1127.0,3.2
1128.0,3.2
1129.0,4.1
1130.0,3.8
1131.0,4.8
1132.0,4.3
1133.0,3.4
1134.0,4.4
1135.0,3.8
1136.0,3.3
1138.0,3.7
1139.0,3.9
1142.0,3.4
1144.0,3.8
1145.0,3.4
1147.0,3.5
1148.0,3.8
1149.0,3.3
1150.0,2.6
1151.0,3.8
1152.0,2.6
1153.0,2.7
1154.0,3.4
1160.0,3.1
1161.0,4.0
1162.0,3.6
1163.0,3.6
1164.0,3.4
1165.0,3.6
1167.0,3.4
1168.0,3.4
1169.0,2.8
1170.0,4.0
1171.0,4.3
1172.0,3.5
1173.0,3.2
1174.0,3.1
1175.0,4.2
1176.0,4.1
1177.0,4.0
1178.0,3.5
1179.0,3.7
1180.0,4.5
1181.0,2.8
1183.0,3.7
1184.0,3.3
1185.0,3.6
1186.0,4.3
1187.0,3.4
1188.0,4.2
1189.0,3.8
1190.0,4.0
1191.0,4.3
1192.0,4.4
1193.0,2.8
1194.0,3.3
1196.0,3.9
1197.0,4.2
1198.0,3.7
1199.0,3.6
1200.0,3.6
1201.0,3.6
1202.0,3.5
1203.0,3.7
1204.0,3.5
1205.0,3.9
1206.0,3.6
1207.0,2.4
1208.0,4.0
1209.0,3.4
1210.0,3.9
1211.0,3.9
1212.0,3.9
1213.0,4.0
1214.0,3.0
1215.0,4.0
1216.0,3.7
1217.0,4.2
1218.0,3.5
1219.0,3.6
1220.0,3.4
1221.0,4.0
1222.0,3.2
1223.0,3.9
1224.0,4.0
1225.0,4.0
1226.0,3.3
1227.0,3.8
1228.0,3.8
1230.0,3.9
1231.0,3.8
1232.0,4.2
1233.0,3.9
1234.0,4.3
1235.0,3.7
1236.0,3.4
1237.0,3.8
1238.0,3.7
1240.0,3.1
1241.0,4.2
1242.0,3.6
1243.0,3.6
1244.0,3.4
1245.0,4.3
1246.0,3.6
1247.0,3.8
1248.0,3.6
1249.0,4.0
1250.0,4.2
1251.0,3.4
1252.0,4.0
1253.0,3.5
1254.0,4.1
1255.0,3.8
1256.0,4.3
1257.0,3.4
1258.0,4.3
1259.0,4.0
1260.0,3.8
1261.0,3.7
1262.0,3.4
1263.0,3.1
1264.0,3.6
1265.0,3.2
1266.0,3.3
1267.0,3.6
1268.0,4.3
1269.0,4.2
1270.0,3.0
1271.0,4.3
1272.0,3.5
1273.0,4.0
1274.0,3.8
1275.0,4.5
1276.0,4.2
1277.0,3.7
1278.0,4.0
1279.0,3.0
1280.0,3.7
1281.0,3.5
1282.0,4.1
1283.0,3.3
1284.0,3.4
1285.0,3.9
1286.0,3.5
1287.0,3.9
1288.0,3.8
1289.0,4.3
1290.0,4.2
1291.0,3.8
1292.0,3.4
1293.0,3.4
1294.0,3.9
1295.0,3.6
1296.0,3.9
1297.0,3.4
1298.0,3.8
1299.0,3.8
1300.0,3.5
1301.0,3.8
1302.0,4.3
1303.0,3.3
1304.0,4.0
1305.0,4.3
1306.0,4.1
1307.0,4.3
1310.0,3.8
1311.0,3.5
1312.0,3.3
1313.0,3.7
1315.0,4.5
1316.0,3.2
1317.0,3.7
1320.0,4.0
1321.0,3.3
1322.0,4.1
1323.0,3.7
1324.0,4.0
1325.0,4.0
1326.0,3.9
1327.0,3.5
1328.0,3.6
1329.0,3.3
1330.0,4.3
1331.0,4.0
1332.0,3.5
1333.0,3.7
1334.0,3.9
1335.0,3.1
1336.0,4.1
1337.0,3.8
1339.0,2.8
1340.0,2.2
1341.0,2.4
1342.0,3.0
1343.0,4.4
1344.0,3.7
1345.0,3.7
1346.0,3.5
1347.0,3.8
1348.0,3.8
1349.0,4.7
1350.0,3.8
1351.0,4.2
1352.0,3.6
1353.0,3.0
1354.0,3.4
1355.0,4.2
1356.0,2.6
1357.0,2.8
1358.0,3.2
1359.0,3.6
1360.0,3.6
1361.0,4.1
1362.0,3.4
1363.0,4.4
1364.0,4.0
1365.0,3.6
1366.0,3.5
1367.0,3.8
1369.0,3.8
1370.0,3.1
1371.0,4.3
1372.0,3.0
1373.0,3.8
1374.0,3.9
1375.0,3.9
1376.0,3.9
1377.0,2.8
1378.0,4.5
1379.0,3.2
1380.0,3.3
1381.0,3.4
1382.0,4.1
1383.0,3.3
1384.0,3.5
1385.0,3.7
1386.0,4.0
1387.0,3.7
1388.0,4.0
1389.0,3.8
1390.0,3.8
1391.0,3.5
1392.0,3.4
1393.0,4.1
1394.0,3.0
1395.0,3.8
1396.0,3.7
1397.0,3.5
1398.0,3.7
1399.0,3.7
1401.0,4.0
1404.0,2.8
1405.0,3.7
1406.0,3.8
1407.0,4.1
1408.0,3.1
1409.0,4.2
1410.0,4.1
1411.0,3.6
1412.0,3.3
1413.0,3.8
1414.0,3.8
1415.0,3.7
1416.0,3.5
1417.0,3.4
1419.0,2.6
1420.0,3.7
1421.0,3.8
1422.0,3.0
1423.0,4.2
1425.0,3.6
1426.0,3.5
1427.0,3.6
1428.0,4.2
1429.0,3.3
1430.0,4.2
1431.0,3.4
1432.0,3.5
1433.0,3.3
1434.0,2.4
1436.0,4.0
1437.0,4.5
1438.0,3.5
1439.0,3.9
1440.0,3.4
1441.0,3.6
1442.0,3.3
1444.0,3.7
1445.0,2.9
1446.0,4.5
1447.0,3.2
1449.0,2.8
1450.0,3.0
1453.0,3.6
1454.0,3.9
1455.0,3.8
1456.0,4.0
1457.0,4.0
1458.0,4.0
1459.0,4.0
1460.0,3.0
1461.0,3.3
1463.0,3.6
1464.0,3.7
1465.0,3.7
1466.0,3.6
1468.0,3.5
1470.0,2.7
1471.0,3.8
1472.0,3.6
1473.0,3.0
1474.0,3.8
1475.0,3.9
1476.0,3.8
1477.0,4.1
1479.0,4.1
1480.0,3.4
1482.0,3.2
1483.0,3.1
1484.0,3.6
1485.0,3.9
1486.0,3.6
1487.0,3.2
1488.0,4.1
1489.0,2.4
1490.0,4.1
1493.0,3.8
1494.0,3.8
1495.0,2.6
1496.0,2.9
1497.0,3.9
1498.0,3.8
1499.0,3.9
1500.0,3.9
1501.0,3.7
1502.0,3.4
1503.0,3.5
1504.0,3.6
1507.0,4.2
1508.0,3.3
1509.0,3.0
1510.0,3.6
1511.0,4.1
1513.0,4.1
1514.0,3.8
1515.0,3.8
1516.0,3.1
1517.0,3.6
1518.0,4.5
1519.0,3.5
1520.0,4.0
1522.0,3.6
1523.0,3.7
1525.0,3.7
1526.0,4.2
1527.0,3.2
1528.0,4.1
1529.0,3.8
1531.0,3.5
1532.0,4.1
1533.0,3.8
1534.0,3.6
1535.0,3.9
1537.0,3.8
1538.0,4.0
1539.0,4.4
1541.0,4.4
1542.0,3.7
1543.0,3.5
1544.0,3.7
1545.0,3.1
1546.0,3.8
1547.0,3.9
1548.0,3.6
1549.0,3.6
1550.0,3.9
1551.0,3.9
1552.0,3.7
1553.0,3.7
1554.0,3.8
1555.0,4.4
1556.0,3.2
1558.0,4.1
1561.0,4.0
1562.0,2.9
1563.0,3.8
1564.0,3.1
1565.0,3.7
1566.0,3.5
1567.0,3.9
1569.0,4.6
1570.0,3.5
1571.0,3.9
1572.0,3.2
1573.0,3.7
1574.0,3.6
1575.0,3.9
1579.0,3.4
1580.0,3.5
1581.0,3.2
1582.0,3.6
1583.0,3.7
1584.0,3.3
1585.0,3.6
1586.0,4.4
1587.0,3.3
1588.0,4.2
1589.0,3.8
1590.0,4.0
1591.0,4.3
1592.0,3.6
1593.0,3.0
1594.0,3.7
1595.0,4.0
1596.0,3.6
1597.0,3.6
1598.0,3.5
1599.0,3.3
1600.0,3.4
1601.0,3.9
1602.0,4.1
1603.0,3.8
1604.0,4.2
1605.0,3.3
1606.0,3.8
1608.0,2.1
1609.0,3.4
1610.0,4.0
1611.0,3.6
1612.0,3.7
1613.0,3.4
1614.0,3.4
1615.0,3.0
1616.0,3.1
1617.0,3.1
1619.0,4.0
1620.0,3.9
1621.0,3.1
1622.0,3.7
1623.0,4.2
1624.0,3.0
1625.0,3.4
1626.0,3.4
1627.0,3.0
1629.0,3.5
1630.0,2.3
1631.0,3.8
1632.0,2.8
1633.0,3.0
1635.0,3.8
1636.0,2.8
1639.0,3.7
1640.0,2.5
1641.0,2.7
1642.0,3.5
1643.0,4.3
1644.0,3.1
1645.0,4.1
1646.0,3.1
1647.0,3.2
1648.0,3.4
1649.0,3.8
1650.0,3.6
1651.0,3.2
1652.0,3.4
1653.0,3.9
1654.0,4.4
1655.0,3.8
1656.0,3.5
1657.0,3.9
1658.0,3.4
1659.0,2.8
1660.0,4.0
1661.0,3.9
1662.0,3.6
1663.0,4.1
1664.0,3.4
1665.0,3.7
1666.0,3.3
1667.0,3.4
1668.0,4.0
1669.0,3.7
1670.0,4.7
1671.0,3.9
1672.0,3.7
1673.0,4.4
1674.0,3.7
1675.0,3.2
1676.0,3.5
1677.0,3.6
1678.0,3.5
1679.0,3.9
1680.0,3.6
1681.0,4.1
1682.0,4.4
1683.0,3.5
1684.0,4.0
1685.0,3.6
1686.0,3.5
1687.0,3.5
1688.0,3.6
1689.0,3.6
1690.0,3.5
1692.0,4.5
1693.0,3.7
1694.0,3.7
1695.0,3.7
1696.0,3.6
1699.0,4.3
1701.0,3.6
1702.0,4.5
1703.0,4.1
1704.0,4.2
1707.0,4.3
1709.0,3.7
1711.0,3.6
1713.0,3.3
1714.0,3.5
1715.0,3.5
1717.0,3.8
1718.0,4.5
1719.0,2.8
1720.0,4.0
1721.0,2.4
1722.0,4.2
1724.0,4.1
1725.0,3.8
1726.0,2.4
1727.0,4.0
1728.0,4.2
1729.0,3.1
1730.0,3.5
1731.0,3.4
1732.0,4.5
1733.0,3.5
1734.0,4.3
1735.0,3.2
1739.0,3.8
1741.0,4.0
1743.0,4.0
1744.0,4.1
1746.0,4.4
1747.0,2.1
1748.0,3.5
1749.0,2.9
1750.0,3.0
1752.0,3.8
1753.0,3.9
1754.0,3.0
1755.0,3.6
1756.0,3.2
1758.0,3.9
1759.0,3.7
1760.0,3.8
1762.0,3.9
1764.0,4.1
1767.0,3.6
1769.0,2.8
1770.0,3.3
1771.0,4.3
1772.0,3.4
1773.0,3.8
1777.0,3.9
1779.0,3.3
1780.0,3.0
1782.0,3.6
1783.0,3.6
1784.0,3.0
1785.0,3.1
1787.0,3.3
1788.0,3.8
1791.0,3.6
1792.0,3.9
1793.0,3.4
1794.0,2.4
1795.0,4.3
1796.0,4.0
1797.0,4.2
1798.0,3.6
1799.0,3.5
1801.0,4.0
1804.0,3.4
1805.0,4.1
1806.0,4.2
1807.0,3.6
1809.0,3.1
1810.0,3.8
1811.0,3.9
1812.0,3.8
1814.0,3.6
1815.0,3.8
1816.0,4.1
1817.0,3.0
1820.0,3.7
1821.0,4.0
1822.0,3.9
1824.0,3.4
1825.0,3.5
1826.0,3.6
1827.0,3.6
1829.0,3.3
1830.0,4.1
1831.0,3.5
1832.0,3.9
1833.0,3.3
1834.0,4.1
1835.0,4.1
1836.0,4.2
